tpid	TraitOriginalName	TraitAnnotation	TraitAnnotationID	Property	ProAnnotation	ProAnnotationID	ActualProValue	pmcId									
1592	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1593	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1594	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1	PMC4321030									
1595	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1596	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.17/1.82	PMC4321030									
1597	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1598	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1599	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1601	Canopy density	plant canopy	http://purl.obolibrary.org/obo/SP_0000236	Location(s)	location	http://biohackathon.org/resource/faldo#Position	4	PMC4321030									
1602	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	3.62‡	PMC4321030									
1603	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	F Values Location	location	http://biohackathon.org/resource/faldo#Position	40.93‡	PMC4321030									
1604	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Location	location	http://biohackathon.org/resource/faldo#Position	1, 2, 3, 4	PMC4321030									
1605	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1606	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1	PMC4321030									
1607	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1608	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	3.92/1.78	PMC4321030									
1609	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1610	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-TG523	PMC4321030									
1611	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒1.5	PMC4321030									
1613	Plant habit	plant habit	http://purl.obolibrary.org/obo/SP_0000003	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1614	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	6.41‡	PMC4321030									
1615	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.01 ns	PMC4321030									
1616	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1617	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1618	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1619	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1620	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	9.11/1.74	PMC4321030									
1621	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1622	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
1623	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1625	Plant height	plant height	http://purl.obolibrary.org/obo/TO_0000207	Location(s)	location	http://biohackathon.org/resource/faldo#Position	3 & 4	PMC4321030									
1626	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	4.16‡	PMC4321030									
1627	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	F Values Location	location	http://biohackathon.org/resource/faldo#Position	1.01 ns	PMC4321030									
1628	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1629	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1630	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	At4g22260	PMC4321030									
1631	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1632	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.96/1.77	PMC4321030									
1633	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-2	PMC4321030									
1634	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	J1-At1g21690	PMC4321030									
1635	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	1.4‒5.5	PMC4321030									
1637	Plant width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1650	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	F Values Genotype	genotype	http://www.ebi.ac.uk/efo/EFO_0000513	6.79‡	PMC4321030									
1651	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	F Values Location	location	http://biohackathon.org/resource/faldo#Position	0.65 ns	PMC4321030									
1652	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Location	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1653	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1654	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Peak Marker or Interval	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194	PMC4321030									
1655	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1656	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Peak LOD/ Threshold LOD	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	2.27/1.68	PMC4321030									
1657	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Group	group	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359	Hort11-1	PMC4321030									
1658	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Flanking Markers	marker	http://purl.obolibrary.org/obo/SO_0001645 	TG194-T0408	PMC4321030									
1659	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	1-LOD Support Interval	LOD	http://purl.bioontology.org/ontology/SNOMEDCT/58577001	0.0‒0.7	PMC4321030									
1661	Plant size	plant size	http://purl.obolibrary.org/obo/SP_0000002	Location(s)	location	http://biohackathon.org/resource/faldo#Position	1 & 2	PMC4321030									
1820	Ph-1, Ph-2, Ph-3	pH	http://purl.obolibrary.org/obo/SP_0000170	Disease	disease	http://purl.bioontology.org/ontology/MESH/D010935										Late blight	PMC2267253
1821	Ph-1, Ph-2, Ph-3	pH	http://purl.obolibrary.org/obo/SP_0000170	Resistance source	resistance	http://purl.obolibrary.org/obo/PATO_0001046	L. pimpinellifolium	PMC2267253									
1822	Ph-1, Ph-2, Ph-3	pH	http://purl.obolibrary.org/obo/SP_0000170	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[338–340]	PMC2267253									
1823	Ph-1, Ph-2, Ph-3	pH	http://purl.obolibrary.org/obo/SP_0000170	Chromosomal location	chromosome	http://purl.obolibrary.org/obo/GO_0005694	7,9,10	PMC2267253									
1824	Ph-1, Ph-2, Ph-3	pH	http://purl.obolibrary.org/obo/SP_0000170	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181		PMC2267253									
1825	Ph-1, Ph-2, Ph-3	pH	http://purl.obolibrary.org/obo/SP_0000170	Pathogen	pathogen	http://www.ebi.ac.uk/efo/EFO_0000643	Phytophthora infestans	PMC2267253									
4131	Anther-tube width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pimpinellifolium	PMC2267253									
4132	Anther-tube width	plant width	http://purl.obolibrary.org/obo/TO_0006062	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[208]	PMC2267253									
4133	Anther-tube width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	6,7	PMC2267253									
4134	Anther-tube width	plant width	http://purl.obolibrary.org/obo/TO_0006062	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC1	PMC2267253									
4139	Carotenoid biosynthesis candidate genes	carotenoid content	http://purl.obolibrary.org/obo/TO_0000496	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4140	Carotenoid biosynthesis candidate genes	carotenoid content	http://purl.obolibrary.org/obo/TO_0000496	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[294]	PMC2267253									
4141	Carotenoid biosynthesis candidate genes	carotenoid content	http://purl.obolibrary.org/obo/TO_0000496	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	Most chromosomes	PMC2267253									
4142	Carotenoid biosynthesis candidate genes	carotenoid content	http://purl.obolibrary.org/obo/TO_0000496	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	ILs	PMC2267253									
4143	Corolla indentation	corolla	http://purl.obolibrary.org/obo/PO_0009059	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. hirsutum	PMC2267253									
4144	Corolla indentation	corolla	http://purl.obolibrary.org/obo/PO_0009059	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[235]	PMC2267253									
4145	Corolla indentation	corolla	http://purl.obolibrary.org/obo/PO_0009059	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	2,8	PMC2267253									
4146	Corolla indentation	corolla	http://purl.obolibrary.org/obo/PO_0009059	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC1	PMC2267253									
4147	Flwr., exerted stigma	stigma	http://purl.obolibrary.org/obo/PO_0009073	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4148	Flwr., exerted stigma	stigma	http://purl.obolibrary.org/obo/PO_0009073	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[274]	PMC2267253									
4149	Flwr., exerted stigma	stigma	http://purl.obolibrary.org/obo/PO_0009073	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	1,2,7	PMC2267253									
4150	Flwr., exerted stigma	stigma	http://purl.obolibrary.org/obo/PO_0009073	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC1	PMC2267253									
4284	Flwr., petal apex angle	petal apex	http://purl.obolibrary.org/obo/PO_0025144	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4285	Flwr., petal apex angle	petal apex	http://purl.obolibrary.org/obo/PO_0025144	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4286	Flwr., petal apex angle	petal apex	http://purl.obolibrary.org/obo/PO_0025144	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	11	PMC2267253									
4287	Flwr., petal apex angle	petal apex	http://purl.obolibrary.org/obo/PO_0025144	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4288	Flwr., petal length	petal length	http://purl.obolibrary.org/obo/TO_0002605	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4289	Flwr., petal length	petal length	http://purl.obolibrary.org/obo/TO_0002605	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4290	Flwr., petal length	petal length	http://purl.obolibrary.org/obo/TO_0002605	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	7,12	PMC2267253									
4291	Flwr., petal length	petal length	http://purl.obolibrary.org/obo/TO_0002605	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4292	Flwr., petal number	petal number	http://purl.obolibrary.org/obo/TO_0006039	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4293	Flwr., petal number	petal number	http://purl.obolibrary.org/obo/TO_0006039	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4294	Flwr., petal number	petal number	http://purl.obolibrary.org/obo/TO_0006039	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	11	PMC2267253									
4295	Flwr., petal number	petal number	http://purl.obolibrary.org/obo/TO_0006039	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4296	Flwr., petal surf. area	petal	http://purl.obolibrary.org/obo/PO_0009032	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4297	Flwr., petal surf. area	petal	http://purl.obolibrary.org/obo/PO_0009032	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4298	Flwr., petal surf. area	petal	http://purl.obolibrary.org/obo/PO_0009032	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	12	PMC2267253									
4299	Flwr., petal surf. area	petal	http://purl.obolibrary.org/obo/PO_0009032	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4300	Flwr., petiolule length	petiolule length	http://purl.obolibrary.org/obo/TO_0000887	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4301	Flwr., petiolule length	petiolule length	http://purl.obolibrary.org/obo/TO_0000887	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4302	Flwr., petiolule length	petiolule length	http://purl.obolibrary.org/obo/TO_0000887	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	7,12	PMC2267253									
4303	Flwr., petiolule length	petiolule length	http://purl.obolibrary.org/obo/TO_0000887	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4304	Flwr., sepal apex angle	sepal apex	http://purl.obolibrary.org/obo/PO_0025145	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4305	Flwr., sepal apex angle	sepal apex	http://purl.obolibrary.org/obo/PO_0025145	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4306	Flwr., sepal apex angle	sepal apex	http://purl.obolibrary.org/obo/PO_0025145	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	5,9	PMC2267253									
4307	Flwr., sepal apex angle	sepal apex	http://purl.obolibrary.org/obo/PO_0025145	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4308	Flwr., sepal D/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4309	Flwr., sepal D/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4310	Flwr., sepal D/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	5,8,11	PMC2267253									
4311	Flwr., sepal D/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4312	Flwr., sepal number	sepal number	http://purl.obolibrary.org/obo/TO_0006040	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4313	Flwr., sepal number	sepal number	http://purl.obolibrary.org/obo/TO_0006040	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4314	Flwr., sepal number	sepal number	http://purl.obolibrary.org/obo/TO_0006040	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	2,11	PMC2267253									
4315	Flwr., sepal number	sepal number	http://purl.obolibrary.org/obo/TO_0006040	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4316	Flwr., sepal surf. area	sepal	http://purl.obolibrary.org/obo/PO_0009031	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4317	Flwr., sepal surf. area	sepal	http://purl.obolibrary.org/obo/PO_0009031	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4318	Flwr., sepal surf. area	sepal	http://purl.obolibrary.org/obo/PO_0009031	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	3	PMC2267253									
4319	Flwr., sepal surf. area	sepal	http://purl.obolibrary.org/obo/PO_0009031	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4320	Flwr., sepal width	sepal width	http://purl.obolibrary.org/obo/TO_0002608	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4321	Flwr., sepal width	sepal width	http://purl.obolibrary.org/obo/TO_0002608	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4322	Flwr., sepal width	sepal width	http://purl.obolibrary.org/obo/TO_0002608	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	3	PMC2267253									
4323	Flwr., sepal width	sepal width	http://purl.obolibrary.org/obo/TO_0002608	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4324	Flwr., sepal W/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4325	Flwr., sepal W/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[404]	PMC2267253									
4326	Flwr., sepal W/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	5,8	PMC2267253									
4327	Flwr., sepal W/L ratio	sepal	http://purl.obolibrary.org/obo/PO_0009031	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
4336	Frt. citric acid content	citric acid	http://purl.obolibrary.org/obo/SP_0000166	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
4337	Frt. citric acid content	citric acid	http://purl.obolibrary.org/obo/SP_0000166	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[297]	PMC2267253									
4338	Frt. citric acid content	citric acid	http://purl.obolibrary.org/obo/SP_0000166	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	4,5,8,9,10	PMC2267253									
4339	Frt. citric acid content	citric acid	http://purl.obolibrary.org/obo/SP_0000166	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	ILs	PMC2267253									
4999	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. cheesmannii L. hirsutum L. pennellii	PMC2267253									
5000	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[131, 220, 407–409]	PMC2267253									
5001	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	6	PMC2267253									
5002	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2, ILs	PMC2267253									
5003	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Source species	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
5004	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Reference	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[131, 299]	PMC2267253									
5005	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Nature/activity/ function	function	http://www.onto-med.de/ontologies/gfo.owl#Function	Lycopene β-cyclase	PMC2267253									
5006	Frt. color (β-carotene)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Fine mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	NIL F2	PMC2267253									
5278	Frt. color (carotene content)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. esculentum	PMC2267253									
5279	Frt. color (carotene content)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[410]	PMC2267253									
5280	Frt. color (carotene content)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	2,3,8	PMC2267253									
5281	Frt. color (carotene content)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	RIL	PMC2267253									
5282	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. esculentum	PMC2267253									
5283	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[131–133, 299, 411]	PMC2267253									
5284	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	6	PMC2267253									
5285	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
5286	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Source species	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. esculentum	PMC2267253									
5287	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Reference	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[131, 299]	PMC2267253									
5288	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Nature/activity/ function	function	http://www.onto-med.de/ontologies/gfo.owl#Function	Lycopene cyclase null allele	PMC2267253									
5289	Frt. color (crimson)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Fine mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	NIL F2	PMC2267253									
5568	Frt. color (high pigment 1)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. esculentum, L. cheesmannii	PMC2267253									
5569	Frt. color (high pigment 1)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[120, 412]	PMC2267253									
5570	Frt. color (high pigment 1)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	2	PMC2267253									
5571	Frt. color (high pigment 1)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	F2	PMC2267253									
5572	Frt. Color (high pigment 2)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. esculentum, L. pennellii	PMC2267253									
5573	Frt. Color (high pigment 2)	plant color	http://purl.obolibrary.org/obo/TO_0000708	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[121, 413]	PMC2267253									
5574	Frt. Color (high pigment 2)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	1	PMC2267253									
5575	Frt. Color (high pigment 2)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC1	PMC2267253									
5964	Frt. color (lycopene)	lycopene content	http://purl.obolibrary.org/obo/TO_0002699	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pimpinellifolium	PMC2267253									
5965	Frt. color (lycopene)	lycopene content	http://purl.obolibrary.org/obo/TO_0002699	References	reference	http://purl.bioontology.org/ontology/LNC/LP185913-3	[414]	PMC2267253									
5966	Frt. color (lycopene)	lycopene content	http://purl.obolibrary.org/obo/TO_0002699	Chromosome	chromosome	http://purl.obolibrary.org/obo/GO_0005694	1,4,5,6,7,10,12	PMC2267253									
5967	Frt. color (lycopene)	lycopene content	http://purl.obolibrary.org/obo/TO_0002699	Mapping population	population	http://purl.obolibrary.org/obo/OBI_0000181	BC1S1	PMC2267253									
6147	Frt. color (orange)	plant color	http://purl.obolibrary.org/obo/TO_0000708	Wild species used	species	http://www.stkos-ontology/domain/plantbiodiversity#Species	L. pennellii	PMC2267253									
