"D-methionine"	("D-methionine" "D-2-amino-4-(methylthio)butyric acid")	("D-2-amino-4-(methylthio)butyric acid")
"D-mycinose"	("D-mycinose" "D-mycinopyranose")	("D-mycinopyranose")
"D-myo-inositol 1,2-cyclic phosphate"	("D-myo-inositol 1,2-cyclic phosphate" "1D-myo-inositol 1,2-cyclic phosphate")	("1D-myo-inositol 1,2-cyclic phosphate")
"D-paratose"	("D-paratose" "3,6-dideoxy-D-ribo-hexose")	("3,6-dideoxy-D-ribo-hexose")
"D-perosamine"	("D-perosamine")	
"D-perosaminopyranose"	("D-perosaminopyranose")	
"D-phenylalanyl-[gramicidin-S synthetase]"	("D-phenylalanyl-[gramicidin-S synthetase]" "(3R)-3-amino-4-phenylbutan-2-one-[NRPS-pcp]")	("(3R)-3-amino-4-phenylbutan-2-one-[NRPS-pcp]")
"D-rhamnopyranose"	("D-rhamnopyranose" "D-rhamnose")	("D-rhamnose")
"D-rhamnose"	("D-rhamnose")	
"D-ribofuranose"	("D-ribofuranose")	
"D-ribofuranose 2,5-bisphosphate"	("D-ribofuranose 2,5-bisphosphate" "D-ribose 2,5-bisphosphate")	("D-ribose 2,5-bisphosphate")
"D-ribofuranose 5-phosphate"	("D-ribofuranose 5-phosphate")	
"D-ribopyranose"	("D-ribopyranose")	
"D-ribose"	("D-ribose" "ribose")	("ribose")
"D-ribose 5-phosphate"	("D-ribose 5-phosphate" "D-ribose-5-phosphoric acid" "ribose-5-phosphoric acid" "ribose-5P" "D-ribose-5-P" "ribose-5-P" "D-ribose 5'-phosphate")	("D-ribose-5-phosphoric acid" "ribose-5-phosphoric acid" "ribose-5P" "D-ribose-5-P" "ribose-5-P" "D-ribose 5'-phosphate")
"D-ribulose"	("D-ribulose" "D-erythro-pentulose" "D-erythropentulose" "erythropentulose")	("D-erythro-pentulose" "D-erythropentulose" "erythropentulose")
"D-ribulose 1-phosphate"	("D-ribulose 1-phosphate" "D-ribulose-1-P")	("D-ribulose-1-P")
"D-ribulose 5-phosphate"	("D-ribulose 5-phosphate" "ribulose-5P" "D-ribulose-5-P" "ribulose-5-P")	("ribulose-5P" "D-ribulose-5-P" "ribulose-5-P")
"D-ribulose-1,5-bisphosphate"	("D-ribulose-1,5-bisphosphate" "ribulose 1,5-bisphosphate" "D-ribulose-1,5-diphosphate" "D-ribulose-1,5-P<SUB>2</SUB>")	("ribulose 1,5-bisphosphate" "D-ribulose-1,5-diphosphate" "D-ribulose-1,5-P<SUB>2</SUB>")
"D-sedoheptulose"	("D-sedoheptulose" "D-altro-2'-Heptulos" "D-glucoheptulose" "D-Mannoheptulose" "L-Galactoheptulose" "galacto-heptulose")	("D-glucoheptulose" "D-Mannoheptulose" "L-Galactoheptulose" "galacto-heptulose")
"D-sedoheptulose 7-phosphate"	("D-sedoheptulose 7-phosphate" "D-altro-2-heptulose, 7-(dihydrogen phosphate)" "D-Sedoheptulose-7-P" "heptulose 7-phosphate" "sedoheptulose-7-P" "sedo-heptulose-7-phosphate")	("D-Sedoheptulose-7-P" "heptulose 7-phosphate" "sedoheptulose-7-P" "sedo-heptulose-7-phosphate")
"D-sedoheptulose-1,7-bisphosphate"	("D-sedoheptulose-1,7-bisphosphate" "sedoheptulose 1,7-bisphosphate" "D-sedoheptulose-1,7-diphosphate" "D-sedoheptulose-1,7-P<SUB>2</SUB>" "SBP")	("sedoheptulose 1,7-bisphosphate" "D-sedoheptulose-1,7-diphosphate" "D-sedoheptulose-1,7-P<SUB>2</SUB>" "SBP")
"D-serine"	("D-serine")	
"D-sorbitol"	("D-sorbitol" "L-gulitol" "D-glucitol" "meglumine" "iso-sorbide")	("L-gulitol" "D-glucitol" "meglumine" "iso-sorbide")
"D-sorbitol 6-phosphate"	("D-sorbitol 6-phosphate" "D-glucitol 6-phosphate")	("D-glucitol 6-phosphate")
"D-tagatofuranose"	("D-tagatofuranose")	
"D-tagatose"	("D-tagatose")	
"D-talopyranose"	("D-talopyranose")	
"D-talose"	("D-talose")	
"D-trehalose 6-phosphate"	("D-trehalose 6-phosphate" "trehalose phosphate" "trehalose 6-phosphate")	("trehalose phosphate" "trehalose 6-phosphate")
"D-tyvelose"	("D-tyvelose")	
"D-xylonolactone"	("D-xylonolactone" "D-xylono-1,5-lactone")	("D-xylono-1,5-lactone")
"D-xylopyranose"	("D-xylopyranose")	
"D-xylose"	("D-xylose" "(+)-xylose" "(D)-Xylose" "D-Xyl" "wood sugar")	("(+)-xylose" "(D)-Xylose" "D-Xyl" "wood sugar")
"D-xylulose"	("D-xylulose" "xylulose" "D-threo-pentulose")	("xylulose" "D-threo-pentulose")
"D-xylulose 5-phosphate"	("D-xylulose 5-phosphate" "xylulose 5-phosphate" "xylulose-phosphate" "D-xylulose-5-P" "xylulose-P")	("xylulose 5-phosphate" "xylulose-phosphate" "D-xylulose-5-P" "xylulose-P")
"DIBOA"	("DIBOA" "2,4-dihydrozy-2<i>H</i>-1,4-benzoxazin-3(4<i>H</i>)-one")	("2,4-dihydrozy-2<i>H</i>-1,4-benzoxazin-3(4<i>H</i>)-one")
"DIBOA-&beta;-D-glucoside"	("DIBOA-&beta;-D-glucoside" "DIBOA-Glc" "(2<i>R</i>)-4-hydroxy-3-oxo-3,4-dihydro-2<i>H</i>-1,4-benzoxazin-2-yl &beta;-D-glucopyranoside" "DIBOA-Glc")	("DIBOA-Glc" "(2<i>R</i>)-4-hydroxy-3-oxo-3,4-dihydro-2<i>H</i>-1,4-benzoxazin-2-yl &beta;-D-glucopyranoside")
"DIMBOA"	("DIMBOA" "2,4-dihydroxy-7-methoxy-2<i>H</i>-1,4-benzoxazin-3(4<i>H</i>)-one")	("2,4-dihydroxy-7-methoxy-2<i>H</i>-1,4-benzoxazin-3(4<i>H</i>)-one")
"DIMBOA-&beta;-D-glucoside"	("DIMBOA-&beta;-D-glucoside" "(2<i>R</i>)-4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2<i>H</i>-1,4-benzoxazin-2-yl &beta;-D-glucopyranoside" "DIMBOA-Glc")	("(2<i>R</i>)-4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2<i>H</i>-1,4-benzoxazin-2-yl &beta;-D-glucopyranoside" "DIMBOA-Glc")
"DL-allothreonine"	("DL-allothreonine" "allothreonine" "allo-thr")	("allothreonine" "allo-thr")
"DL-glyceraldehyde"	("DL-glyceraldehyde")	
"DL-glyceraldehyde 3-phosphate"	("DL-glyceraldehyde 3-phosphate")	
"DL-norvaline"	("DL-norvaline" "2-aminovaleric acid" "DL-2-aminopentanoic acid" "&alpha;-DL-aminopentanoic acid" "DL-2-aminovaleric acid" "2-amino-pentanoic acid" "&alpha;-amino-<i>N</i>-valerate" "&alpha;-amino-<i>N</i>-valeric acid")	("2-aminovaleric acid" "DL-2-aminopentanoic acid" "&alpha;-DL-aminopentanoic acid" "DL-2-aminovaleric acid" "2-amino-pentanoic acid" "&alpha;-amino-<i>N</i>-valerate" "&alpha;-amino-<i>N</i>-valeric acid")
"DNA cleaved at recognition site"	("DNA cleaved at recognition site")	
"DNA combined with exogenous DNA to form a recombinational junction"	("DNA combined with exogenous DNA to form a recombinational junction")	
"DNA containing a recognition site"	("DNA containing a recognition site")	
"DNA with G-A mismatch"	("DNA with G-A mismatch")	
"DNA<sub><i>n</i></sub>"	("DNA<sub><i>n</i></sub>" "DNA(N)" "(deoxynucleotides)<sub>(n)</sub>" "(deoxynucleotides)<sub>(n-1)</sub>" "(deoxynucleotides)<sub>(n+1)</sub>" "[DNA]")	("DNA(N)")
"Decose"	("Decose" "DEC")	
"Dodecose"	("Dodecose" "S12")	
"EDTA"	("EDTA" "ethylenediaminetetraacetic acid" "ethylenediaminetetraacetate")	("ethylenediaminetetraacetic acid" "ethylenediaminetetraacetate")
"F-dUMP"	("F-dUMP" "2-fluoro-2-deoxy-uridine 5'-monophosphate" "dUflMP" "2'-deoxy-5-fluoro-uridine 5'-monophosphate" "fluorodeoxyuridylate" "5-fluorodeoxyuridine monophosphate")	("2-fluoro-2-deoxy-uridine 5'-monophosphate" "dUflMP" "2'-deoxy-5-fluoro-uridine 5'-monophosphate" "fluorodeoxyuridylate" "5-fluorodeoxyuridine monophosphate")
"FAD"	("FAD" "flavin adenine dinucleotide oxidized" "flavin adenine dinucleotide" "flavitan")	("flavin adenine dinucleotide oxidized" "flavin adenine dinucleotide" "flavitan")
"FADH<SUB>2</SUB>"	("FADH<SUB>2</SUB>" "flavin adenine dinucleotide reduced" "1,5-dihydro-FAD")	("flavin adenine dinucleotide reduced" "1,5-dihydro-FAD")
"FMN"	("FMN" "flavin mononucleotide" "riboflavin 5'-phosphate")	("flavin mononucleotide" "riboflavin 5'-phosphate")
"Fe(II)-nicotianamine"	("Fe(II)-nicotianamine" "Fe(II)-NA" "Fe2+ -NA")	("Fe(II)-NA" "Fe2+ -NA")
"Fe(III) oxide-hydroxide"	("Fe(III) oxide-hydroxide" "[FeO(OH)]")	("[FeO(OH)]")
"Fe<SUP>2+</SUP>"	("Fe<SUP>2+</SUP>" "Fe<SUP>+2</SUP>" "Fe<SUP>++</SUP>" "ferrous iron" "Fe+2" "ferrous ion" "fe(ii)")	("Fe<SUP>+2</SUP>" "Fe<SUP>++</SUP>" "ferrous iron" "Fe+2" "ferrous ion" "fe(ii)")
"Fe<SUP>3+</SUP>"	("Fe<SUP>3+</SUP>" "ferric iron" "Fe<SUP>+++</SUP>" "Fe<SUP>+3</SUP>" "ferric ion" "fe(iii)")	("ferric iron" "Fe<SUP>+++</SUP>" "Fe<SUP>+3</SUP>" "ferric ion" "fe(iii)")
"Forssman globoside"	("Forssman globoside" "<i>N</i>-acetyl-D-galactosaminyl-<i>N</i>-acetyl-D-galactosaminyl-1,3-D- galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide" "galNAc-&alpha;1->3galNAc-&beta;1->3gal-&alpha;1->4gal-&beta;1->4glc- &beta;1->1'cer" "Forssman hapten" "galNAc-&alpha;1->3galNAc-&beta;1->3gal-&alpha;1->4lacCer" "N-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-N-acetyl-&beta;-D-galactosaminyl-(1&rarr;3)-&alpha;-D-galactosyl-(1&rarr;4)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosylceramide" "a FORS antigen")	("<i>N</i>-acetyl-D-galactosaminyl-<i>N</i>-acetyl-D-galactosaminyl-1,3-D- galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide" "galNAc-&alpha;1->3galNAc-&beta;1->3gal-&alpha;1->4gal-&beta;1->4glc- &beta;1->1'cer" "Forssman hapten" "galNAc-&alpha;1->3galNAc-&beta;1->3gal-&alpha;1->4lacCer" "N-acetyl-&alpha;-D-galactosaminyl-(1&rarr;3)-N-acetyl-&beta;-D-galactosaminyl-(1&rarr;3)-&alpha;-D-galactosyl-(1&rarr;4)-&beta;-D-galactosyl-(1&rarr;4)-&beta;-D-glucosylceramide" "a FORS antigen")
"GDP"	("GDP" "ppG" "guanosine-5'-diphosphate" "guanosine-diphosphate")	("ppG" "guanosine-5'-diphosphate" "guanosine-diphosphate")
"GDP group"	("GDP group" "GDP")	
"GDP-&alpha;-D-glucose"	("GDP-&alpha;-D-glucose" "GDP-glucose")	("GDP-glucose")
"GDP-&alpha;-D-mannose"	("GDP-&alpha;-D-mannose" "guanosine diphosphate mannose" "guanosine pyrophosphate mannose" "guanosine diphosphomannose" "guanosine diphosphate mannose" "GDP-mannose")	("guanosine pyrophosphate mannose" "guanosine diphosphomannose" "guanosine diphosphate mannose" "GDP-mannose")
"GDP-&beta;-L-fucose"	("GDP-&beta;-L-fucose")	
"GDP-&beta;-L-galactose"	("GDP-&beta;-L-galactose")	
"GDP-&beta;-L-gulose"	("GDP-&beta;-L-gulose")	
"GDP-4-dehydro-&alpha;-D-rhamnose"	("GDP-4-dehydro-&alpha;-D-rhamnose" "GDP-4-keto-6-deoxymannose" "GDP-4-keto-6-deoxy-&alpha;-D-mannose" "GDP-4-dehydro-6-deoxy-&alpha;-D-talose" "GDP-4-oxo-6-deoxy-&alpha;-D-mannose" "GDP-4-dehydro-6-deoxy-&alpha;-D-mannose" "GDP-4-dehydro-6-deoxymannose")	("GDP-4-keto-6-deoxymannose" "GDP-4-keto-6-deoxy-&alpha;-D-mannose" "GDP-4-dehydro-6-deoxy-&alpha;-D-talose" "GDP-4-oxo-6-deoxy-&alpha;-D-mannose" "GDP-4-dehydro-6-deoxy-&alpha;-D-mannose" "GDP-4-dehydro-6-deoxymannose")
"GDP-6-deoxy-&alpha;-D-talose"	("GDP-6-deoxy-&alpha;-D-talose" "GDP-6-deoxy-D-talose")	("GDP-6-deoxy-D-talose")
"GDP-L-fucose"	("GDP-L-fucose" "guanosine diphosphate fucose" "guanosine 5'-(trihydrogen diphosphate), P'-(6-deoxy-&beta;-L- galactopyranosyl) ester" "2-amino-9-[3,4-dihydroxy-5-[[hydroxy-[hydroxy-(3,4,5-trihydroxy- 6-methyl-tetrahydropyran-2-yl)oxy-phosphinoyl]oxy-phosphinoyl] oxymethyl]tetrahydrofuran-2-yl]-1,9-dihydropurin-6-one")	("guanosine diphosphate fucose" "guanosine 5'-(trihydrogen diphosphate), P'-(6-deoxy-&beta;-L- galactopyranosyl) ester" "2-amino-9-[3,4-dihydroxy-5-[[hydroxy-[hydroxy-(3,4,5-trihydroxy- 6-methyl-tetrahydropyran-2-yl)oxy-phosphinoyl]oxy-phosphinoyl] oxymethyl]tetrahydrofuran-2-yl]-1,9-dihydropurin-6-one")
"GLYCO-CT-AMINO"		
"GLYCO-CT-METHYL"	("CH3")	
"GLYCO-CT-N-ACETYL"		
"GLYCO-CT-N-GLYCOLYL"		
"GLYCO-CT-N-SULFATE"	("GLYCO-CT-N-SULFATE" "NS")	
"GLYCO-CT-PHOSPHATE"	("P")	
"GLYCO-CT-SULFATE"	("S")	
"GMP"	("GMP" "guanylate" "guanylic acid" "guanosine phosphate" "guanosine 5'-phosphate" "guanosine monophosphate" "guanosine-5'-monophosphate")	("guanylate" "guanylic acid" "guanosine phosphate" "guanosine 5'-phosphate" "guanosine monophosphate" "guanosine-5'-monophosphate")
"GS-methylhydroquinone"	("GS-methylhydroquinone" "GS-MHQ" "glutathionyl-methylhydroquinone")	("GS-MHQ" "glutathionyl-methylhydroquinone")
"GTP"	("GTP" "guanylyl imidodiphosphate" "guanosine 5'-triphosphate" "guanosine-triphosphate")	("guanylyl imidodiphosphate" "guanosine 5'-triphosphate" "guanosine-triphosphate")
"GlcNAc-1,6-anhydro-MurNAc-pentapeptide"	("GlcNAc-1,6-anhydro-MurNAc-pentapeptide")	
"GlcNAc-1,6-anhydro-MurNAc-tetrapeptide"	("GlcNAc-1,6-anhydro-MurNAc-tetrapeptide")	
"GlcNAc-MurNAc-pentapeptide"	("GlcNAc-MurNAc-pentapeptide")	
"GlcNAc-MurNAc-tetrapeptide"	("GlcNAc-MurNAc-tetrapeptide")	
"Glyco-CT Base Types"	("Glyco-CT Base Types")	
"Glyco-CT Substituents"	("Glyco-CT Substituents")	
"Glyco-CT-Stemtype-ALL"		
"Glyco-CT-Stemtype-ALT"		
"Glyco-CT-Stemtype-ARA"		
"Glyco-CT-Stemtype-ERY"		
"Glyco-CT-Stemtype-GAL"		
"Glyco-CT-Stemtype-GLC"		
"Glyco-CT-Stemtype-GUL"		
"Glyco-CT-Stemtype-IDO"		
"Glyco-CT-Stemtype-LYX"		
"Glyco-CT-Stemtype-MAN"		
"Glyco-CT-Stemtype-RIB"		
"Glyco-CT-Stemtype-TAL"		
"Glyco-CT-Stemtype-TRE"		
"Glyco-CT-Stemtype-XYL"		
"H<SUB>2</SUB>"	("H<SUB>2</SUB>" "hydrogen" "hydrogen molecule" "dihydrogen")	("hydrogen" "hydrogen molecule" "dihydrogen")
"H<SUP>+</SUP>"	("H<SUP>+</SUP>" "hydrogen ion" "proton" "H")	("hydrogen ion" "proton" "H")
"H<sub>2</sub>O"	("H<sub>2</sub>O" "H2O" "hydrogen oxide" "water")	("H2O" "hydrogen oxide" "water")
"HBOA"	("HBOA" "2-hydroxy-2<i>H</i>-1,4-benzoxazin-3(4<i>H</i>)-one")	("2-hydroxy-2<i>H</i>-1,4-benzoxazin-3(4<i>H</i>)-one")
"HX"	("HX")	
"Heptose"	("Heptose" "HEP")	
"Hexadecose"	("Hexadecose" "S16")	
"Hexose"	("Hexose" "HEX")	
"Hg<SUP>2+</SUP>"	("Hg<SUP>2+</SUP>" "Hg<SUP>++</SUP>" "Hg(II)" "mercury ion" "mercury (II)")	("Hg<SUP>++</SUP>" "Hg(II)" "mercury ion" "mercury (II)")
"IDP"	("IDP" "riboxin" "inosine diphosphate")	("riboxin" "inosine diphosphate")
"IMP"	("IMP" "5'-IMP" "ribosylhypoxanthine monophosphate" "inosinate" "inosine monophosphate" "inosine 5'-monophosphate" "inosine 5'-phosphate" "5'-inosinate" "5'-inosinic acid" "5'-inosine monophosphate")	("5'-IMP" "ribosylhypoxanthine monophosphate" "inosinate" "inosine monophosphate" "inosine 5'-monophosphate" "inosine 5'-phosphate" "5'-inosinate" "5'-inosinic acid" "5'-inosine monophosphate")
"ITP"	("ITP" "inosine, 5'-(tetrahydrogen triphosphate)" "inosine triphosphate")	("inosine triphosphate")
"K<SUP>+</SUP>"	("K<SUP>+</SUP>" "potassium" "potassium ion")	("potassium" "potassium ion")
"Kdo-lipid A"	("Kdo-lipid A" "rough Re LPS")	("rough Re LPS")
"L(or D)-<i>O</i>-phosphoserine"	("L(or D)-<i>O</i>-phosphoserine")	
"L(or D)-ribulose 5-phosphate"	("L(or D)-ribulose 5-phosphate")	
"L,L-diaminopimelate"	("L,L-diaminopimelate" "L,L-A2pm" "L,L-DAP" "L,L-2,6-diaminopimelate" "L,L-2,6-diaminoheptanedioate")	("L,L-A2pm" "L,L-DAP" "L,L-2,6-diaminopimelate" "L,L-2,6-diaminoheptanedioate")
"L-&alpha;-amino-&epsilon;-keto-pimelate"	("L-&alpha;-amino-&epsilon;-keto-pimelate" "L-2-Amino-6-oxopimelate" "L-2-Amino-6-oxoheptanedioate")	("L-2-Amino-6-oxopimelate" "L-2-Amino-6-oxoheptanedioate")
"L-2,4-diaminobutanoate"	("L-2,4-diaminobutanoate" "diaminobutyrate" "2,4-diamino-L-butyrate" "L-2,4-diaminobutyrate" "L-2,4-diaminobutyric acid")	("diaminobutyrate" "2,4-diamino-L-butyrate" "L-2,4-diaminobutyrate" "L-2,4-diaminobutyric acid")
"L-2-aminoadipate"	("L-2-aminoadipate" "2-amino-hexanedioate" "L-aminoadipic acid" "L-aminoadipate" "L-2-amino-hexanedioic acid" "L-&alpha;-aminoadipate" "L-&alpha;-aminoadipic acid" "L-2-aminoadipic acid" "L-2-aminohexanedioate")	("L-aminoadipic acid" "L-aminoadipate" "L-2-amino-hexanedioic acid" "L-&alpha;-aminoadipate" "L-&alpha;-aminoadipic acid" "L-2-aminoadipic acid" "L-2-aminohexanedioate")
"L-<I>allo</I>-threonine"	("L-<I>allo</I>-threonine")	
"L-<i>N<sup>&delta;</sup></i>-acetylornithine"	("L-<i>N<sup>&delta;</sup></i>-acetylornithine" "L-<i>N</i>-&delta;-acetylornithine" "<i>N<sup>&delta;</sup></i>-acetyl-L-ornithine" "L-<i>N<sup>5</sup></i>-acetylornithine")	("L-<i>N</i>-&delta;-acetylornithine" "<i>N<sup>&delta;</sup></i>-acetyl-L-ornithine" "L-<i>N<sup>5</sup></i>-acetylornithine")
"L-<i>allo</i>-isoleucyl-<i>S</i>-[CmaA peptidyl-carrier protein]"	("L-<i>allo</i>-isoleucyl-<i>S</i>-[CmaA peptidyl-carrier protein]")	
"L-<i>allo</i>-isoleucyl-<i>S</i>-[CmaD peptidyl-carrier protein]"	("L-<i>allo</i>-isoleucyl-<i>S</i>-[CmaD peptidyl-carrier protein]")	
"L-<i>threo</i>-sphinganine"	("L-<i>threo</i>-sphinganine" "L-threo-dihydrosphingosine" "threo-L-sphinganine" "L-threo-DHS" "L-threo-dihydrosphingosine (C18)" "L-threo-sphinganine (C18)" "safingol")	("L-threo-dihydrosphingosine" "threo-L-sphinganine" "L-threo-DHS" "L-threo-dihydrosphingosine (C18)" "L-threo-sphinganine (C18)" "safingol")
"L-<i>threo</i>-tetruronate"	("L-<i>threo</i>-tetruronate")	
"L-<i>xylo</i>-hex-3-ulono-1,4-lactone"	("L-<i>xylo</i>-hex-3-ulono-1,4-lactone" "L-<i>xylo</i>-hexulonolactone" "L-<i>xylo</i>-hex-3-ulonolactone")	("L-<i>xylo</i>-hexulonolactone" "L-<i>xylo</i>-hex-3-ulonolactone")
"L-alanine"	("L-alanine" "alanine" "L-&alpha;-alanine" "ala" "ala")	("alanine" "L-&alpha;-alanine" "ala")
"L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-diaminopimelate"	("L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-diaminopimelate" "L-Ala-D-Glu-<i>meso</i>-A<sub>2</sub>pm" "L-Ala-&gamma;-D-Glu-diaminopimelate" "L-Ala-&gamma;-D-Glu-Dap" "L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminoheptanedioate")	("L-Ala-D-Glu-<i>meso</i>-A<sub>2</sub>pm" "L-Ala-&gamma;-D-Glu-diaminopimelate" "L-Ala-&gamma;-D-Glu-Dap" "L-alanyl-&gamma;-D-glutamyl-<i>meso</i>-2,6-diaminoheptanedioate")
"L-arabinofuranose"		
"L-arabinopyranose"		
"L-arabinose"	("L-arabinose")	
"L-arabitol"	("L-arabitol" "arabitol" "arabinitol" "1,2,3,4,5-pentanepentol" "L-arabinol" "L-arabinitol" "L-lyxitol")	("arabitol" "arabinitol" "1,2,3,4,5-pentanepentol" "L-arabinol" "L-arabinitol" "L-lyxitol")
"L-arginine"	("L-arginine" "2-amino-5-guanidinovaleric acid" "R" "arginine" "arg" "L-arg" "arg")	("2-amino-5-guanidinovaleric acid" "R" "arginine" "arg" "L-arg")
"L-arginino-succinate"	("L-arginino-succinate" "<i>N</i>-(L-arginino)-succinate" "arginino-succinate")	("<i>N</i>-(L-arginino)-succinate" "arginino-succinate")
"L-arogenate"	("L-arogenate" "L-arogenic acid" "pretyrosine")	("L-arogenic acid" "pretyrosine")
"L-ascarylose"	("L-ascarylose" "3,6-dideoxy-L-mannose" "3,6-dideoxy-L-<i>arabino</i>-hexose")	("3,6-dideoxy-L-mannose" "3,6-dideoxy-L-<i>arabino</i>-hexose")
"L-ascorbate"	("L-ascorbate" "L-ascorbate acid" "L-ascorbic acid" "ascorbate" "vitamin C" "ascorbic acid")	("L-ascorbic acid" "ascorbate" "vitamin C" "ascorbic acid")
"L-asparagine"	("L-asparagine" "asparagine" "&alpha;-aminosuccinamic acid" "(-)-asparagine" "(S)-2,4-diamino-4-oxobutanoic acid" "(S)-asparagine" "2,4-diamino-4-oxobutanoic acid, (S)-" "2-aminosuccinamic acid, L-" "agedoite" "altheine" "asparagine acid" "aspartic acid &beta;-amide" "butanoic acid, 2,4-diamino-4-oxo-, (S)-" "L-2,4-diamino-4-oxobutanoic acid" "L-asparatamine" "L-&beta;-asparagine" "asn" "N" "L-asn" "asn")	("asparagine" "&alpha;-aminosuccinamic acid" "(-)-asparagine" "(S)-2,4-diamino-4-oxobutanoic acid" "(S)-asparagine" "2,4-diamino-4-oxobutanoic acid, (S)-" "2-aminosuccinamic acid, L-" "agedoite" "altheine" "asparagine acid" "aspartic acid &beta;-amide" "butanoic acid, 2,4-diamino-4-oxo-, (S)-" "L-2,4-diamino-4-oxobutanoic acid" "L-asparatamine" "L-&beta;-asparagine" "asn" "N" "L-asn")
"L-aspartate"	("L-aspartate" "L-aspartic acid" "aspartic acid" "D" "aspartate" "asp" "L-asp" "asp")	("L-aspartic acid" "aspartic acid" "D" "aspartate" "asp" "L-asp")
"L-aspartate-semialdehyde"	("L-aspartate-semialdehyde" "L-aspartic 4-semialdehyde" "L-aspartate-4-semialdehyde" "L-aspartate &beta;-semialdehyde")	("L-aspartic 4-semialdehyde" "L-aspartate-4-semialdehyde" "L-aspartate &beta;-semialdehyde")
"L-aspartyl-4-phosphate"	("L-aspartyl-4-phosphate" "4-phospho-L-aspartate" "L-4-aspartyl phosphate" "L-&beta;-aspartyl-P" "L-&beta;-aspartyl-phosphate" "L-aspartyl-4-P" "L-aspartyl-&beta;-phosphate" "4-phosphonato-L-aspartate")	("4-phospho-L-aspartate" "L-4-aspartyl phosphate" "L-&beta;-aspartyl-P" "L-&beta;-aspartyl-phosphate" "L-aspartyl-4-P" "L-aspartyl-&beta;-phosphate" "4-phosphonato-L-aspartate")
"L-citrulline"	("L-citrulline" "N<sup>&gamma;</sup>-carbamylornithine" "&alpha;-amino-&gamma;-ureidovaleric acid" "&gamma;ureidonorvaline" "N<sup>5</sup>-(Aminocarbonyl)-L-ornithine")	("N<sup>&gamma;</sup>-carbamylornithine" "&alpha;-amino-&gamma;-ureidovaleric acid" "&gamma;ureidonorvaline" "N<sup>5</sup>-(Aminocarbonyl)-L-ornithine")
"L-colitose"	("L-colitose")	
"L-cystathionine"	("L-cystathionine" "cystathionine")	("cystathionine")
"L-cysteine"	("L-cysteine" "C" "carbocysteine" "cysteine" "Cys" "L-cys" "cys")	("C" "carbocysteine" "cysteine" "Cys" "L-cys")
"L-cysteinyl-glycine"	("L-cysteinyl-glycine" "Cys-Gly" "cysteinylglycine")	("Cys-Gly" "cysteinylglycine")
"L-dehydro-ascorbate"	("L-dehydro-ascorbate" "dehydroascorbate")	("dehydroascorbate")
"L-digitoxose"	("L-digitoxose")	
"L-dithiothreitol"	("L-dithiothreitol" "L-DTT" "L-threo-1,4-dimercapto-2,3-butanediol" "L-1,4-disulfanylbutane-2,3-diol" "L-1,4-dithiothreitol")	("L-DTT" "L-threo-1,4-dimercapto-2,3-butanediol" "L-1,4-disulfanylbutane-2,3-diol" "L-1,4-dithiothreitol")
"L-dopa"	("L-dopa" "DOPA" "3-hydroxytyrosine" "3,4-dihydroxy-L-phenylalanine" "dihydroxyphenylalanine" "L-dihydroxy-phenylalanine" "levodopa")	("DOPA" "3-hydroxytyrosine" "3,4-dihydroxy-L-phenylalanine" "dihydroxyphenylalanine" "L-dihydroxy-phenylalanine" "levodopa")
"L-dopachrome"	("L-dopachrome" "indole-5,6-quinoneimine" "dopachrome" "2-L-carboxy-2,3-dihydroindole-5,6-quinone")	("indole-5,6-quinoneimine" "dopachrome" "2-L-carboxy-2,3-dihydroindole-5,6-quinone")
"L-fructofuranose"	("L-fructofuranose")	
"L-fructopyranose"	("L-fructopyranose")	
"L-fructose"	("L-fructose")	
"L-fucopyranose"	("L-fucopyranose" "6-deoxy-L-galactose" "L-galactomethylose")	("6-deoxy-L-galactose" "L-galactomethylose")
"L-fucose"	("L-fucose" "L-galactomethylose" "6-deoxy-L-galactose")	("L-galactomethylose" "6-deoxy-L-galactose")
"L-fuculose"	("L-fuculose" "fuculose" "6-deoxy-L-tagatose")	("fuculose" "6-deoxy-L-tagatose")
"L-fuculose 1-phosphate"	("L-fuculose 1-phosphate" "L-fuculose-1-P")	("L-fuculose-1-P")
"L-galactono-1,4-lactone"	("L-galactono-1,4-lactone" "L-galactono-&gamma;-lactone" "L-galactonate-&gamma;-lactone" "L-galactonic acid-&gamma;-lactone" "L-galactonic acid-g-lactone")	("L-galactono-&gamma;-lactone" "L-galactonate-&gamma;-lactone" "L-galactonic acid-&gamma;-lactone" "L-galactonic acid-g-lactone")
"L-galactopyranose"	("L-galactopyranose")	
"L-galactose"	("L-galactose")	
