Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,assumes values specified by,concretizes,Contributor,Creator,curator note,Date,declares,definition,definition source,denotes,derives from,Description,editor note,editor preferred term,estimator of,example of usage,executes,Format,has coordinate unit label,has curation status,has denominator,has function,has grain,has measurement datum,has measurement unit label,has member,has numerator,has part,has participant,has quality,has role,has specified value,has time stamp,has value,has value specification,has x coordinate value,has y coordinate value,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://usefulinc.com/ns/doap#bug-database,http://usefulinc.com/ns/doap#homepage,http://usefulinc.com/ns/doap#mailing-list,http://www.w3.org/2002/07/owl#versionInfo,IEDB alternative term,imported from,inheres in,is about,is bearer of,is concretized as,is declared by,is denoted by,is duration of,is function of,is located in,is member of,is member of organization,is part of,is preceded by,is realized by,is role of,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,participates in,precedes,preferred mathematical notation,Python command,R command,realizes,s depends on,specifies value of,STATO alternative term,Subject and Keywords,term editor,Title
http://purl.obolibrary.org/obo/OBI_0500015,2x2 factorial design,,a factorial design which has 2 experimental factors (aka independent variables) and 2 factor levels per experimental factors,false,,,http://purl.obolibrary.org/obo/STATO_0000270|http://purl.obolibrary.org/obo/OBI_0500014,,,,,,,,,,a factorial design which has 2 experimental factors (aka independent variables) and 2 factor levels per experimental factors,PMID: 17561240,,,,,2x2 factorial design,,"PMID: 17561240-The present experiment evaluates the effects of intermittent exposure to a social stimulus on ethanol and water drinking in rats. Four groups of rats were arranged in a 2x2 factorial design with 2 levels of Social procedure (Intermittent Social vs Continuous Social) and 2 levels of sipper Liquid (Ethanol vs Water). Intermittent Social groups received 35 trials per session. Each trial consisted of the insertion of the sipper tube for 10 s followed by lifting of the guillotine door for 15 s. The guillotine door separated the experimental rat from the conspecific rat in the wire mesh cage during the 60 s inter-trial interval. The Continuous Social groups received similar procedures except that the guillotine door was raised during the entire duration of the session. For the Ethanol groups, the concentrations of ethanol in the sipper [3, 4, 6, 8, 10, 12, 14, and 16% (vol/vol)] increased across sessions, while the Water groups received 0% ethanol (water) in the sipper throughout the experiment. Both Social procedures induced more intake of ethanol than water. The Intermittent Social procedure induced more ethanol intake at the two highest ethanol concentration blocks (10-12% and 14-16%) than the Continuous Social procedure, but this effect was not observed with water. Effects of social stimulation on ethanol drinking are discussed.",,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000264,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/UO_0000001,length unit,,A unit which is a standard measure of the distance between two points.,false,,,http://purl.obolibrary.org/obo/IAO_0000003,,,,,,,,,,A unit which is a standard measure of the distance between two points.,,,,,,length unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl|http://purl.obolibrary.org/obo/uo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001364,genetic alteration information,,"a genetic characteristics information that is about known changes or the lack thereof from the genetic background, including allele information, duplication, insertion, deletion, etc.",false,,,http://purl.obolibrary.org/obo/OBI_0001404,,,,,,,,,,"a genetic characteristics information that is about known changes or the lack thereof from the genetic background, including allele information, duplication, insertion, deletion, etc.",Group: OBI group,,,,"proposed and discussed on San Diego OBI workshop, March 2011",genetic alteration information,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Group: OBI group,
http://purl.obolibrary.org/obo/STATO_0000170,third quartile,,the first quartile is a quartile which splits the 75 % of the data,false,,,http://purl.obolibrary.org/obo/STATO_0000152,,,,,,,,,,the first quartile is a quartile which splits the 75 % of the data,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000399,solid support function,,A solid support function is a function of a device on which an entity is kept in a defined position and prevented in its movement,false,,,http://purl.obolibrary.org/obo/BFO_0000034,,,,,,,,,,A solid support function is a function of a device on which an entity is kept in a defined position and prevented in its movement,,,,,,solid support function,,"Taped, glued, pinned, dried or molecularly bonded to a solid support",,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Schober|Frank Gibson|Melanie Courtot,
http://purl.obolibrary.org/obo/OBI_0000674,center value,second quartile,"[STATO Definition]
The median is that value of the variate which divides the total frequency into two halves.


The median is measure of central tendency of data. It is obtained by arranging the observations in order from smallest to largest value. If there is an odd number of observations, the median is the middle value. If there is an even number of observations, the median is the average of the two middle values.|A data item that is produced as the output of a center calculation data transformation and represents the center value of the input data.",false,,,http://purl.obolibrary.org/obo/STATO_0000152|http://purl.obolibrary.org/obo/IAO_0000027|http://purl.obolibrary.org/obo/IAO_0000109|http://purl.obolibrary.org/obo/STATO_0000029,,second quartile|median,,,,,,,,"[STATO Definition]
The median is that value of the variate which divides the total frequency into two halves.


The median is measure of central tendency of data. It is obtained by arranging the observations in order from smallest to largest value. If there is an odd number of observations, the median is the middle value. If there is an even number of observations, the median is the average of the two middle values.|A data item that is produced as the output of a center calculation data transformation and represents the center value of the input data.","A Dictionary of Statistical Terms, 5th edition, prepared for the International Statistical Institute by F.H.C. Marriott. Published for the International Statistical Institute by Longman Scientific and Technical.

and

Wolfram Alpha",,,,"PRS and AGB added restriction about 'measure of central tendency' and quartile, june 2013",center value,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,second quartile,,PERSON: Monnie McGee|PERSON: James Malone|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/IAO_0000037,dot plot,,A dot plot is a report graph which is a graphical representation of data where each data point is represented by a single dot placed on coordinates corresponding to data point values in particular dimensions.,false,,,http://purl.obolibrary.org/obo/IAO_0000038,,,,,,,,,,A dot plot is a report graph which is a graphical representation of data where each data point is represented by a single dot placed on coordinates corresponding to data point values in particular dimensions.,group:OBI|OBI_0000123,,,,,dot plot,,Dot plot of SSC-H and FSC-H.,,,,http://purl.obolibrary.org/obo/IAO_0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Chris Stoeckert|person:Allyson Lister,
http://purl.obolibrary.org/obo/STATO_0000351,spatial gaussian geometric anisotropic covariance structure,,,false,,,http://purl.obolibrary.org/obo/STATO_0000346,,SP(GAUGA),,,,,,,,,http://support.sas.com/documentation/cdl/en/statug/63033/HTML/default/viewer.htm#statug_mixed_sect019.htm,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://stat.ethz.ch/R-manual/R-devel/library/nlme/html/corGaus.html,,,,,,Tom Nichols|Orlaith Burke|Alejandra Gonzalez-Beltran|Camille Maumet|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000652,material combination,,is a material processing with the objective to combine two or more material entities as input into a single material entity as output.,false,,,http://purl.obolibrary.org/obo/OBI_0000094,,,,,,,,,,is a material processing with the objective to combine two or more material entities as input into a single material entity as output.,bp,,,,"created at workshop as parent class for 'adding material into target', which is asymmetric, while combination encompasses all addition processes.",material combination,,Mixing two fluids. Adding salt into water. Injecting a mouse with PBS.,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/BFO_0000040,http://purl.obolibrary.org/obo/BFO_0000040,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bp,
http://purl.obolibrary.org/obo/STATO_0000250,group comparison objective,,group comparison objective is a data transformation objective which aims to determine if 2 or more study group differ with respect to the signal of a response variable,false,,,http://purl.obolibrary.org/obo/OBI_0200166,,,,,,,,,,group comparison objective is a data transformation objective which aims to determine if 2 or more study group differ with respect to the signal of a response variable,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/NCBITaxon_33213,Bilateria,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33154,,,,,,,,,,,,,,,,Bilateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl|http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/STATO_0000080,Brown Forsythe test,,"the Brown Forsythe test is a statistical test which evaluates if the variance of different groups are equal. It relies on computing the median rather than the mean, as used in the Levene's test for homoschedacity.
This test maybe used to, for instance, ensure that the conditions of applications of ANOVA are met.",false,,,http://purl.obolibrary.org/obo/STATO_0000137|http://purl.obolibrary.org/obo/OBI_0200000,http://purl.obolibrary.org/obo/STATO_0000226,,,,,,,,,"the Brown Forsythe test is a statistical test which evaluates if the variance of different groups are equal. It relies on computing the median rather than the mean, as used in the Levene's test for homoschedacity.
This test maybe used to, for instance, ensure that the conditions of applications of ANOVA are met.","adapted from Wikipedia and Brown, M. B., and A. B. Forsythe. 1974a. The small sample behavior of some statistics which test the equality of several means. Technometrics, 16, 129-132.",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,http://purl.obolibrary.org/obo/OBI_0200119,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000053,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.statmethods.net/stats/anovaAssumptions.html

The hovPlot( ) function in the HH package provides a graphic test of homogeneity of variances based on Brown-Forsyth. In the following example, y is numeric and G is a grouping factor. Note that G must be of type factor.
# Homogeneity of Variance Plot
library(HH)
hov(y~G, data=mydata)
hovPlot(y~G,data=mydata)",,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000294,absence of negative difference hypothesis,,absence of negative difference hypothesis is a hypothesis which assumes that a difference  significantly less than a threshold does not exist.,false,,,http://purl.obolibrary.org/obo/STATO_0000065,,,,,,,,,,absence of negative difference hypothesis is a hypothesis which assumes that a difference  significantly less than a threshold does not exist.,STATO,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000255,,http://purl.obolibrary.org/obo/STATO_0000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandra Gonzalez-Beltran|Orlaith Burke|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000261,Newman-Keuls test post-hoc analysis,,"The Newman–Keuls or Student–Newman–Keuls (SNK) method is a stepwise multiple comparisons procedure used to identify sample means that are significantly different from each other. It was named after Student (1927), D. Newman, and M. Keuls. This procedure is often used as a post-hoc test whenever a significant difference between three or more sample means has been revealed by an analysis of variance (ANOVA). The Newman–Keuls method is similar to Tukey's range test as both procedures use Studentized range statistics.Compared to Tukey's range test, the Newman–Keuls method is more powerful but less conservative.",false,,,http://purl.obolibrary.org/obo/OBI_0200000|http://purl.obolibrary.org/obo/STATO_0000133,http://purl.obolibrary.org/obo/STATO_0000255,,,,,,,,,"The Newman–Keuls or Student–Newman–Keuls (SNK) method is a stepwise multiple comparisons procedure used to identify sample means that are significantly different from each other. It was named after Student (1927), D. Newman, and M. Keuls. This procedure is often used as a post-hoc test whenever a significant difference between three or more sample means has been revealed by an analysis of variance (ANOVA). The Newman–Keuls method is similar to Tukey's range test as both procedures use Studentized range statistics.Compared to Tukey's range test, the Newman–Keuls method is more powerful but less conservative.","adapted from wikipedia:
last accessed: 2013-11-15",,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/STATO_0000023|http://purl.obolibrary.org/obo/STATO_0000053,http://purl.obolibrary.org/obo/OBI_0000175,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0200201,,,,,,,,,,,,"SNK.test(y, trt, DFerror, MSerror, alpha = 0.05, group=TRUE, main = NULL)

http://artax.karlin.mff.cuni.cz/r-help/library/agricolae/html/SNK.test.html",,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/STATO_0000262,Bernoulli distribution,,"Bernoulli distribution is a binomial distribution where the number of trials is equal to 1.

notation: B(1,p)

The mean is p

The variance is p*q",false,,,http://purl.obolibrary.org/obo/STATO_0000276,,,,,,,,,,"Bernoulli distribution is a binomial distribution where the number of trials is equal to 1.

notation: B(1,p)

The mean is p

The variance is p*q",,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlaith Burke|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
http://purl.obolibrary.org/obo/OBI_0000639,material separation objective,,is an objective to transform a material entity into spatially separated components.,false,,,http://purl.obolibrary.org/obo/OBI_0000456,,,,,,,,,,is an objective to transform a material entity into spatially separated components.,PPPB branch,,,,,material separation objective,,The objective to obtain multiple aliquots of an enzyme preparation. The objective to obtain cells contained in a sample of blood.,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPPB branch,
http://purl.obolibrary.org/obo/OBI_0000686,material combination objective,,is an objective to obtain an output material that contains several input materials.,false,,,http://purl.obolibrary.org/obo/OBI_0000456,,,,,,,,,,is an objective to obtain an output material that contains several input materials.,bp,,,,,material combination objective,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPPB branch,
http://purl.obolibrary.org/obo/OBI_0001225,genetic population background information,,a genetic characteristics information which is a part of genotype information that identifies the population of organisms,false,,,http://purl.obolibrary.org/obo/OBI_0001404,,,,,,,,,,a genetic characteristics information which is a part of genotype information that identifies the population of organisms,Group: OBI group,,,,"proposed and discussed on San Diego OBI workshop, March 2011",genetic population background information,,"genotype information 'C57BL/6J  Hnf1a+/-' in this case, C57BL/6J is the genetic population background information",,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0001305,,http://purl.obolibrary.org/obo/OBI_0001305,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Group: OBI group,
http://purl.obolibrary.org/obo/OBI_0000673,statistical hypothesis test,NHST|Null Hypothesis Statistical Testing|statistical hypothesis testing,"A statistical hypothesis test data transformation is a data transformation that has objective statistical hypothesis test.|""A statistical test provides a mechanism for making quantitative decisions about a process or processes"".",false,,,http://purl.obolibrary.org/obo/OBI_0200000,,,,,,,,,,"A statistical hypothesis test data transformation is a data transformation that has objective statistical hypothesis test.|""A statistical test provides a mechanism for making quantitative decisions about a process or processes"".",http://www.itl.nist.gov/div898/handbook/prc/section1/prc13.htm|PERSON: James Malone,,,,,statistical hypothesis test,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,http://purl.obolibrary.org/obo/OBI_0001834|http://purl.obolibrary.org/obo/STATO_0000116|http://purl.obolibrary.org/obo/STATO_0000207,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHST|Null Hypothesis Statistical Testing|statistical hypothesis testing,,James Malone|Alejandra Gonzalez-Beltran|Philippe Rocca-Serra,
