qtl_id,TraitOriginalName,trait_name,trait_uri,feature_name #as it table,feature_name #ontology_term,feature_uri #ontology term ID,markers,marker_uri,pmcId,doi,tableId
PMC4321030_TABLE 2_63,DAP1st,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_64,FP,fruit perimeter,http://purl.obolibrary.org/obo/SP_0000087,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_65,Days to 1st ripe fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_66,Fruit size,fruit size,http://purl.obolibrary.org/obo/TO_0002625,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_67,HAB,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_68,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_69,Plant architecture,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_70,Canopy density,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_71,Plant habit,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_72,Plant shape,Plant shape,,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 2_73,SH,SH,,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 2
PMC4321030_TABLE 4_0_62,CD,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_63,DAP1st,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_64,FP,fruit perimeter,http://purl.obolibrary.org/obo/SP_0000087,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_65,Days to 1st ripe fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_66,Fruit size,fruit size,http://purl.obolibrary.org/obo/TO_0002625,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_67,HAB,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_68,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_69,Plant architecture,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_70,Canopy density,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_71,Plant habit,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_72,Plant shape,Plant shape,,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_0_73,SH,SH,,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_0
PMC4321030_TABLE 4_1_62,CD,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_63,DAP1st,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_64,FP,fruit perimeter,http://purl.obolibrary.org/obo/SP_0000087,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_65,Days to 1st ripe fruit,fruit,http://purl.obolibrary.org/obo/PO_0009001,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_66,Fruit size,fruit size,http://purl.obolibrary.org/obo/TO_0002625,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_67,HAB,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_68,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_69,Plant architecture,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_70,Canopy density,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_71,Plant habit,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_72,Plant shape,Plant shape,,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC4321030_TABLE 4_1_73,SH,SH,,Flanking Markers,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG194-TG523,http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene72_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene73_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene88_0-i22;http://solgenomics.net/genome/Solanum_lycopersicum/variation/gene89_0-i22;,PMC4321030,10.1534/g3.114.014654,PMC4321030_TABLE 4_1
PMC3852376_Table 1_1,Fruit size/shape,fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 1
PMC3852376_Table 1_2,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 1
PMC3852376_Table 1_3,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 1
PMC3852376_Table 1_4,Yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 1
PMC3852376_Table 2_5,30Wt,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_6,Brix,total soluble solids,http://purl.obolibrary.org/obo/SP_0000165,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_7,CD,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_8,DAP1st,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_9,DAP50,days to fruit ripening,http://purl.obolibrary.org/obo/SP_0000366,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_10,FH,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_11,FP,fruit perimeter,http://purl.obolibrary.org/obo/SP_0000087,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_12,Fruit size/shape,fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_13,Time to first ripe fruit (d),fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_14,Time to 50% ripe fruit (d),fruit,http://purl.obolibrary.org/obo/PO_0009001,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_15,Fruit height,fruit length,http://purl.obolibrary.org/obo/TO_0002626,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_16,Fruit quality,fruit quality,http://purl.obolibrary.org/obo/TO_0002728,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_17,Fruit size,fruit size,http://purl.obolibrary.org/obo/TO_0002625,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_18,Fruit weight,fruit weight,http://purl.obolibrary.org/obo/TO_0002746,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_19,FS,fruit shape,http://purl.obolibrary.org/obo/SP_0000038,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_20,H,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_21,HAB,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_22,Maturity,Maturity,http://purl.obolibrary.org/obo/TO_0000174,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_23,pH,pH,http://purl.obolibrary.org/obo/SP_0000170,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_24,Plant architecture,plant morphology trait,http://purl.obolibrary.org/obo/TO_0000017,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_25,Canopy density,plant canopy,http://purl.obolibrary.org/obo/SP_0000236,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_26,Plant habit,plant habit,http://purl.obolibrary.org/obo/SP_0000003,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_27,Plant height,plant height,http://purl.obolibrary.org/obo/TO_0000207,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_28,Plant shape (H:W),Plant shape (H:W),,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_29,Plant size,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_30,Plant width,plant width,http://purl.obolibrary.org/obo/TO_0006062,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_31,SH,SH,,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_32,SZ,plant size,http://purl.obolibrary.org/obo/SP_0000002,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_33,W,plant width,http://purl.obolibrary.org/obo/TO_0006062,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
PMC3852376_Table 2_34,Yield,yield,http://purl.obolibrary.org/obo/SP_0000198,Peak Marker or Interval,marker,http://purl.obolibrary.org/obo/SO_0001645 ,TG358,,PMC3852376, 10.1534/g3.113.007195,PMC3852376_Table 2
